file,SDMatte_MSE,SDMatte_SAD,SDMatte_MAD,MAM_MSE,MAM_SAD,MAM_MAD,ZIM_MSE,ZIM_SAD,ZIM_MAD,avg_MSE,avg_SAD,avg_MAD,mse_std
16.png,0.008273744154141439,33.978196078431374,0.03240413291781556,0.013252916244395374,37.5232431372549,0.03578495324826708,0.019207110289471363,35.88036078431373,0.034218178543390015,0.01357792356266939,35.793933333333335,0.03413575490315755,0.0044694403885343825
17.png,0.041480511200056754,66.86675294117649,0.06376910490148209,0.15627951219053465,240.0256352941176,0.22890628365909346,0.9073794111716023,976.7807019607841,0.9315306682212677,0.36837981152073124,427.8910300653594,0.40806868559394777,0.38400098001172894
18.png,0.529901850347288,728.1222352941178,0.6943914750043085,0.09006985378008725,167.75796078431372,0.1599864585726869,0.02724390013041015,42.25743137254901,0.040299826977299696,0.2157385347525951,312.7125424836602,0.29822592018476507,0.2236227727850122
19.png,0.03089415361403687,114.36722745098037,0.10906908745859181,0.34477162060119804,442.21328627450987,0.4217274534936045,0.1735560003073113,192.67330980392168,0.18374758701698463,0.18307392484084872,249.751274509804,0.23818137598972697,0.12831655969031874
2.png,0.009794764593902437,30.543262745098033,0.02912832521924785,0.04303879904682843,89.21045490196079,0.08507771959491804,0.02635952506235863,38.91240392156864,0.03710976020962586,0.026397696234363166,52.88870718954249,0.050438601674597246,0.013571847072908236
20.png,0.035372887904347915,67.10102745098035,0.06399252648447071,0.04802997185788856,94.25933333333336,0.08989270528157554,0.5782258480560412,689.8124117647059,0.6578563802382525,0.22054290260609255,283.72425751633983,0.2705805373347663,0.2529728148014656
21.png,0.031908460189543596,49.01670588235294,0.04674597347483915,0.047197350425382895,98.27724705882346,0.0937244864071116,0.9459571523054066,1006.2884862745101,0.9596714842553234,0.34168765430677767,384.52747973856214,0.3667139813790914,0.42732864573596213
22.png,0.03572440580421572,92.92836470588239,0.08862339468563307,0.06495784504328356,116.5993372549019,0.11119779324999036,0.9067358098658911,972.283717647059,0.9272420097799864,0.3358060202377968,393.93713986928105,0.37568773257186994,0.4038846922955619
23.png,0.12086084193516038,242.6238784313726,0.23138416140687235,0.19305208705563312,353.7954156862744,0.3374056012022728,0.5458561717982662,579.964431372549,0.5530971826291552,0.2865897002630199,392.127908496732,0.3739623150794335,0.1856829222353051
24.png,0.10664136189215462,158.48505882352939,0.15114313013413372,0.08776143482857961,165.52675294117654,0.15785861295812276,0.8585235297537824,919.1385999999999,0.8765588760375975,0.35097544215817217,414.3834705882353,0.39518687304328465,0.3589734519691323
25.png,0.036296626482959525,61.08509019607843,0.05825528163535922,0.06537952201635,118.78621960784318,0.11328336678299253,0.6643587535695357,821.5791254901957,0.7835189108755071,0.2553449673562817,333.81681176470573,0.3183525197646196,0.2894600279687768
26.png,0.570329675436111,614.6146196078432,0.5861421772077973,0.019304734786993172,37.73316470588236,0.0359851500567268,0.3715054691319095,404.4036980392155,0.3856694202797084,0.32037995978500455,352.25049411764707,0.3359322491814108,0.22784129649652526
27.png,0.3697874143131876,617.2302784313725,0.5886366638482785,0.007610455446635609,25.84769411764706,0.024650282018324907,0.14777017246526464,164.27819607843122,0.15666789634554978,0.17505601407502933,269.11872287581696,0.25665161407071774,0.14911164776260974
28.png,0.011678695180057704,31.404862745098036,0.029950011010263476,0.025812364334053654,64.39863137254903,0.061415320751713784,0.01576639856663358,28.485886274509795,0.027166258120069307,0.01775248602691498,41.42979346405229,0.03951052996068219,0.005938493551318067
29.png,0.016917822022751536,32.06301960784313,0.03057767830642999,0.0887498668009205,158.84152941176467,0.15148308697868793,0.06681034400526355,128.30101176470586,0.12235737968893609,0.057492677609645194,106.40185359477123,0.10147271499135134,0.030056334269149148
3.png,0.1336448580409325,332.56412156862746,0.31715786129820583,0.06139712920696724,115.82233333333333,0.11045678456624348,0.006024821866984004,16.249372549019604,0.015496609257716756,0.06702226970496125,154.8786091503268,0.14770375170738867,0.0522522730764038
30.png,0.007796352801530097,15.666105882352944,0.014940362818100876,0.005957975464571171,19.31302745098041,0.018418338252048885,0.0065164815073332286,14.942027450980387,0.014249827815037143,0.006756936591144833,16.64038692810458,0.015869509628395635,0.0007695331024975174
31.png,0.581824198880135,638.2911058823532,0.6087218340705426,0.5774969740694917,619.3129294117648,0.590622834598317,0.034263698617479785,47.7942,0.04558010101318359,0.39786162385570223,435.1327450980394,0.4149749232273477,0.25710862768720333
32.png,0.04809856627455859,79.28402352941174,0.07561113694134879,0.03142161978340661,73.01850196078428,0.06963586994245938,0.07515356368167908,107.88153333333337,0.10288384755452477,0.05155791657988143,86.72801960784312,0.08271028481277765,0.018020285933388436
33.png,0.04301669216485996,116.16025882352936,0.11077905542710244,0.02122944878413559,62.37383137254902,0.0594843209958544,0.004238552429363482,15.287827450980386,0.014579608393650422,0.022828231126119678,64.60730588235292,0.061614328272202416,0.01587142314705275
34.png,0.03350125897622757,80.36464313725487,0.07664169610715377,0.035940276134568724,97.63513333333331,0.09311211903889972,0.2824761219457312,304.4105137254902,0.29030848858403224,0.11730588568550915,160.80343006535946,0.1533541012433619,0.11679723858284734
35.png,0.0040231897426724035,19.433274509803926,0.018533014783672263,0.05659706541044537,101.77331764705883,0.09705859913545498,0.0043776135882795985,15.57199215686274,0.01485060897527956,0.021665956247132457,45.5928614379085,0.04348074096480226,0.02470044796624879
36.png,0.030787155271630617,71.07783137254899,0.06778510224585436,0.2194932790519365,282.7668156862745,0.26966744965198,0.09464173331255178,174.38210980392157,0.16630373936073453,0.1149740558787063,176.07558562091504,0.1679187637528563,0.07836901085568473
37.png,0.03245977805789183,114.16420784313725,0.10887547287286496,0.05288303606971233,138.69319607843138,0.13226813896029604,0.021939930870000415,49.70087843137254,0.047398451262829336,0.035760914999201525,100.85276078431372,0.09618068769866345,0.012846324213020866
38.png,0.07323755194617443,145.58355686274513,0.13883929907106887,0.15083552382900725,214.51647843137252,0.20457885592591527,0.8145820883868617,872.7899568627454,0.8323573654773191,0.34621838805401445,410.9633307189544,0.3919251734914344,0.33269483329540916
39.png,0.21765586685831853,299.67902745098047,0.2857961916456036,0.22268616362105698,282.5447607843137,0.2694556815951478,0.8881450915749096,961.1033058823524,0.9165795382331394,0.4428290406847617,514.4423647058821,0.49061047049129697,0.3148926958575761
